"Source File";"240424E\Trend1.trd";"Date";"04/24/24";"Output";"D:\RespirationData\240424E.txt";"Start";"19:15:19";"Stop";"20:31:43"
"Saba_20241023"
"Time";"Resp Rate";"Temp 1"
"Seconds";"Resp/m";"°C"
1099;82;31.1
1100;82;31.1
1101;82;31.1
1102;82;31.1
1103;82;31.1
1104;82;31.1
1105;81;31.1
1106;81;31.1
1107;81;31.1
1108;81;31.1
1109;81;31.1
1110;80;31.1
1111;81;31.1
1112;81;31.1
1113;82;31.1
1114;82;31.1
1115;83;31.1
1116;84;31.1
1117;84;31.1
1118;84;31.1
1119;84;31.1
1120;84;31.1
1121;84;31.1
1122;84;31.1
1123;84;31.1
1124;84;31.1
1125;84;31.1
1126;84;31.1
1127;85;31.1
1128;85;31.1
1129;85;31.1
1130;85;31.1
1131;86;31.1
1132;85;31.1
1133;85;31.1
1134;84;31.1
1135;83;31.1
1136;83;31.1
1137;83;31.1
1138;83;31.1
1139;83;31.1
1140;83;31.1
1141;83;31.1
1142;84;31.1
1143;85;31.1
1144;85;31.2
1145;85;31.1
1146;85;31.1
1147;85;31.1
1148;85;31.1
1149;85;31.1
1150;85;31.1
1151;84;31.2
1152;85;31.2
1153;85;31.2
1154;86;31.2
1155;86;31.1
1156;86;31.2
1157;86;31.2
1158;86;31.2
1159;87;31.2
1160;87;31.2
1161;87;31.2
1162;87;31.2
1163;88;31.2
1164;89;31.2
1165;90;31.2
1166;90;31.2
1167;91;31.2
1168;91;31.2
1169;92;31.2
1170;93;31.2
1171;93;31.2
1172;93;31.2
1173;94;31.2
1174;96;31.2
1175;96;31.2
1176;97;31.2
1177;98;31.2
1178;99;31.2
1179;100;31.2
1180;100;31.2
1181;100;31.2
1182;101;31.2
1183;102;31.2
1184;103;31.2
1185;103;31.2
1186;104;31.2
1187;105;31.2
1188;106;31.2
1189;106;31.2
1190;106;31.2
1191;107;31.2
1192;107;31.2
1193;108;31.2
1194;107;31.3
1195;107;31.2
1196;107;31.2
1197;108;31.2
1198;108;31.3
1199;108;31.3
1200;108;31.3
1201;108;31.2
1202;109;31.3
1203;110;31.3
1204;110;31.3
1205;110;31.3
1206;110;31.3
1207;111;31.3
1208;112;31.3
1209;113;31.3
1210;113;31.3
1211;113;31.3
1212;113;31.3
1213;115;31.3
1214;115;31.3
1215;115;31.3
1216;115;31.3
1217;116;31.3
1218;117;31.3
1219;117;31.3
1220;117;31.3
1221;117;31.3
1222;119;31.3
1223;120;31.3
1224;121;31.3
1225;121;31.3
1226;121;31.3
1227;123;31.3
1228;124;31.3
1229;125;31.3
1230;125;31.3
1231;125;31.3
1232;126;31.3
1233;126;31.3
1234;126;31.3
1235;126;31.3
1236;125;31.3
1237;125;31.3
1238;126;31.3
1239;126;31.3
1240;126;31.3
1241;126;31.3
1242;127;31.3
1243;127;31.3
1244;129;31.3
1245;128;31.3
1246;128;31.3
1247;128;31.3
1248;128;31.3
1249;129;31.3
1250;127;31.3
1251;126;31.3
1252;125;31.3
1253;124;31.3
1254;123;31.3
1255;122;31.3
1256;121;31.3
1257;119;31.3
1258;121;31.3
1259;121;31.3
1260;122;31.3
1261;122;31.3
1262;123;31.3
1263;123;31.3
1264;124;31.3
1265;123;31.3
1266;123;31.3
1267;123;31.3
1268;122;31.3
1269;121;31.3
1270;119;31.3
1271;117;31.3
1272;117;31.4
1273;116;31.3
1274;116;31.3
1275;115;31.3
1276;116;31.3
1277;117;31.3
1278;118;31.3
1279;119;31.3
1280;119;31.3
1281;118;31.3
1282;117;31.3
1283;116;31.3
1284;115;31.4
1285;114;31.3
1286;113;31.4
1287;112;31.4
1288;112;31.4
1289;112;31.4
1290;113;31.4
1291;114;31.4
1292;115;31.4
1293;115;31.3
1294;114;31.4
1295;114;31.4
1296;112;31.4
1297;113;31.3
1298;113;31.4
1299;112;31.4
1300;111;31.3
1301;111;31.4
1302;112;31.3
1303;112;31.4
1304;112;31.4
1305;112;31.3
1306;111;31.3
1307;111;31.4
1308;110;31.4
1309;109;31.3
1310;108;31.4
1311;108;31.4
1312;108;31.4
1313;109;31.4
1314;108;31.4
1315;108;31.4
1316;110;31.4
1317;110;31.4
1318;110;31.4
1319;110;31.4
1320;110;31.4
1321;109;31.4
1322;110;31.4
1323;109;31.4
1324;109;31.4
1325;109;31.4
1326;109;31.4
1327;110;31.4
1328;110;31.4
1329;110;31.4
1330;110;31.4
1331;110;31.4
1332;110;31.4
1333;109;31.4
1334;109;31.4
1335;108;31.4
1336;107;31.4
1337;108;31.4
1338;107;31.4
1339;107;31.4
1340;107;31.4
1341;108;31.5
1342;108;31.4
1343;108;31.4
1344;108;31.5
1345;108;31.4
1346;108;31.5
1347;108;31.5
1348;108;31.4
1349;109;31.5
1350;110;31.5
1351;110;31.5
1352;110;31.5
1353;110;31.5
1354;110;31.5
1355;109;31.5
1356;110;31.5
1357;109;31.5
1358;109;31.5
1359;110;31.5
1360;110;31.5
1361;111;31.5
1362;112;31.5
1363;111;31.5
1364;110;31.5
1365;109;31.5
1366;108;31.5
1367;108;31.5
1368;108;31.5
1369;108;31.5
1370;108;31.5
1371;109;31.5
1372;110;31.5
1373;111;31.5
1374;110;31.5
1375;110;31.5
1376;109;31.5
1377;109;31.5
1378;109;31.5
1379;110;31.5
1380;110;31.5
1381;111;31.5
1382;112;31.5
1383;113;31.5
1384;115;31.5
1385;115;31.5
1386;115;31.5
1387;115;31.5
1388;114;31.5
1389;113;31.5
1390;113;31.5
1391;111;31.5
1392;111;31.5
1393;110;31.5
1394;110;31.5
1395;110;31.5
1396;111;31.5
1397;112;31.5
1398;113;31.5
1399;113;31.5
1400;112;31.5
1401;111;31.5
1402;110;31.5
1403;110;31.5
1404;109;31.5
1405;109;31.5
1406;108;31.6
1407;108;31.5
1408;108;31.6
1409;108;31.6
1410;108;31.6
1411;108;31.6
1412;108;31.6
1413;108;31.6
1414;109;31.6
1415;109;31.6
1416;109;31.6
1417;109;31.6
1418;109;31.6
1419;108;31.6
1420;107;31.6
1421;107;31.6
1422;107;31.6
1423;107;31.6
1424;108;31.6
1425;109;31.6
1426;109;31.6
1427;109;31.6
1428;108;31.6
1429;107;31.6
1430;108;31.6
1431;107;31.6
1432;107;31.6
1433;107;31.6
1434;107;31.6
1435;107;31.6
1436;107;31.6
1437;108;31.6
1438;106;31.6
1439;106;31.7
1440;105;31.6
1441;105;31.7
1442;105;31.7
1443;106;31.6
1444;107;31.7
1445;107;31.7
1446;109;31.7
1447;109;31.7
1448;109;31.7
1449;108;31.7
1450;107;31.7
1451;106;31.7
1452;106;31.7
1453;105;31.7
1454;104;31.7
1455;104;31.7
1456;104;31.7
1457;104;31.7
1458;105;31.7
1459;104;31.7
1460;104;31.7
1461;104;31.7
1462;105;31.7
1463;105;31.7
1464;105;31.7
1465;106;31.7
